lat,lon,XCO2 (mol CO2/mol dry),XCO2PREC (mol CO2/mol dry),Month,Year,DATE,population,primary_fuel,commissioning_year,capacity_mw,city_ascii,capital,city_pop_2022,month,brightness,scan,track,bright_t31,frp,city,state,plant_type,longitude,latitude
-1,34.375,0.000406304,2.65E-08,9,2018,01-09-18,2766884,,,,Nyamira,admin,,9,314.6,3.4,1.7,297.1,40.2,,,,,
-1,34.375,0.000406542,3.65E-08,10,2018,01-10-18,2766884,,,,Kisii,admin,37531,10,325.55,2.4,1.5,294.65,59.45,,,,,
-1,34.375,0.000406542,3.65E-08,10,2018,01-10-18,2766884,,,,Homa Bay,admin,32174,10,325.55,2.4,1.5,294.65,59.45,,,,,
-1,34.375,0.000406542,3.65E-08,10,2018,01-10-18,2766884,,,,Nyamira,admin,,10,325.55,2.4,1.5,294.65,59.45,,,,,
-1,34.375,0.000406698,2.18E-08,7,2018,01-07-18,2766884,,,,Kisii,admin,37531,7,315.8,1.05,1.05,299.45,8.1,,,,,
-1,34.375,0.000406698,2.18E-08,7,2018,01-07-18,2766884,,,,Homa Bay,admin,32174,7,315.8,1.05,1.05,299.45,8.1,,,,,
-1,34.375,0.000406698,2.18E-08,7,2018,01-07-18,2766884,,,,Nyamira,admin,,7,315.8,1.05,1.05,299.45,8.1,,,,,
-1,34.375,0.000405055,6.40E-08,5,2018,01-05-18,2766884,,,,Kisii,admin,37531,5,314.73,1.63,1.23,295,14.73,,,,,
-1,34.375,0.000405055,6.40E-08,5,2018,01-05-18,2766884,,,,Homa Bay,admin,32174,5,314.73,1.63,1.23,295,14.73,,,,,
-1,34.375,0.000405055,6.40E-08,5,2018,01-05-18,2766884,,,,Nyamira,admin,,5,314.73,1.63,1.23,295,14.73,,,,,
-1,34.375,0.000407092,4.00E-08,1,2018,01-01-18,2766884,,,,Kisii,admin,37531,1,316.1,1.2,1.1,300,7.8,,,,,
-1,34.375,0.000407092,4.00E-08,1,2018,01-01-18,2766884,,,,Homa Bay,admin,32174,1,316.1,1.2,1.1,300,7.8,,,,,
-1,34.375,0.000407092,4.00E-08,1,2018,01-01-18,2766884,,,,Nyamira,admin,,1,316.1,1.2,1.1,300,7.8,,,,,
-1,34.375,0.000406951,3.95E-08,8,2018,01-08-18,2766884,,,,Kisii,admin,37531,8,317,1.35,1.15,299.38,10.9,,,,,
-1,34.375,0.000406951,3.95E-08,8,2018,01-08-18,2766884,,,,Homa Bay,admin,32174,8,317,1.35,1.15,299.38,10.9,,,,,
-1,34.375,0.000406951,3.95E-08,8,2018,01-08-18,2766884,,,,Nyamira,admin,,8,317,1.35,1.15,299.38,10.9,,,,,
-1,34.375,0.000406816,3.02E-08,2,2018,01-02-18,2766884,,,,Kisii,admin,37531,2,310.1,1.1,1.1,289.5,13.2,,,,,
-1,34.375,0.000406816,3.02E-08,2,2018,01-02-18,2766884,,,,Homa Bay,admin,32174,2,310.1,1.1,1.1,289.5,13.2,,,,,
-1,34.375,0.000406816,3.02E-08,2,2018,01-02-18,2766884,,,,Nyamira,admin,,2,310.1,1.1,1.1,289.5,13.2,,,,,
-1,34.375,0.000405656,4.16E-08,6,2018,01-06-18,2766884,,,,Kisii,admin,37531,6,317.26,1.06,1.06,296.78,12.66,,,,,
-1,34.375,0.000405656,4.16E-08,6,2018,01-06-18,2766884,,,,Homa Bay,admin,32174,6,317.26,1.06,1.06,296.78,12.66,,,,,
-1,34.375,0.000405656,4.16E-08,6,2018,01-06-18,2766884,,,,Nyamira,admin,,6,317.26,1.06,1.06,296.78,12.66,,,,,
-1,35,0.000414305,1.22E-07,2,2021,01-02-21,,,,,Sotik Post,admin,,2,315.5,1.3,1.1,298.6,12.8,,,,,
-1,35,0.000414305,1.22E-07,2,2021,01-02-21,,,,,Sotik,,71285,2,315.5,1.3,1.1,298.6,12.8,,,,,
-1,35,0.000403307,3.64E-08,1,2017,01-01-17,1504538.6,,,,Sotik Post,admin,,1,345,1.7,1.3,310.87,94.19,,,,,
-1,35,0.000403307,3.64E-08,1,2017,01-01-17,1504538.6,,,,Sotik,,71285,1,345,1.7,1.3,310.87,94.19,,,,,
-1,35,0.000404755,4.38E-08,4,2017,01-04-17,1504538.6,,,,Sotik Post,admin,,4,320.7,1.07,1.03,302.07,13.57,,,,,
-1,35,0.000404755,4.38E-08,4,2017,01-04-17,1504538.6,,,,Sotik,,71285,4,320.7,1.07,1.03,302.07,13.57,,,,,
-1,35,0.00040461,3.05E-08,2,2017,01-02-17,1504538.6,,,,Sotik Post,admin,,2,325.97,1.1,1,296.8,19.57,,,,,
-1,35,0.00040461,3.05E-08,2,2017,01-02-17,1504538.6,,,,Sotik,,71285,2,325.97,1.1,1,296.8,19.57,,,,,
-1,35,0.00039943,3.11E-08,3,2015,01-03-15,1403549.5,,,,Sotik Post,admin,,3,340.1,1.34,1.12,312.98,48.14,,,,,
-1,35,0.00039943,3.11E-08,3,2015,01-03-15,1403549.5,,,,Sotik,,71285,3,340.1,1.34,1.12,312.98,48.14,,,,,
-1,35,0.000411803,3.92E-08,10,2020,01-10-20,1670216.4,,,,Sotik Post,admin,,10,316.3,1.1,1,300.4,6.6,,,,,
-1,35,0.000411803,3.92E-08,10,2020,01-10-20,1670216.4,,,,Sotik,,71285,10,316.3,1.1,1,300.4,6.6,,,,,
-1,35,0.000412211,9.40E-08,4,2020,01-04-20,1670216.4,,,,Sotik Post,admin,,4,305.9,1.05,1,282.65,9.95,,,,,
-1,35,0.000412211,9.40E-08,4,2020,01-04-20,1670216.4,,,,Sotik,,71285,4,305.9,1.05,1,282.65,9.95,,,,,
-1,35,0.000409354,4.83E-08,3,2019,01-03-19,1612578.5,,,,Sotik Post,admin,,3,326.8,1.2,1.1,310.9,13.7,,,,,
-1,35,0.000409354,4.83E-08,3,2019,01-03-19,1612578.5,,,,Sotik,,71285,3,326.8,1.2,1.1,310.9,13.7,,,,,
-1,35,0.000403349,3.37E-08,12,2016,01-12-16,1453480.2,,,,Sotik Post,admin,,12,313.2,1.9,1.3,301.3,13.4,,,,,
-1,35,0.000403349,3.37E-08,12,2016,01-12-16,1453480.2,,,,Sotik,,71285,12,313.2,1.9,1.3,301.3,13.4,,,,,
-1,35,0.000401889,3.46E-08,9,2016,01-09-16,1453480.2,,,,Sotik Post,admin,,9,321.2,1,1,303.7,7.3,,,,,
-1,35,0.000401889,3.46E-08,9,2016,01-09-16,1453480.2,,,,Sotik,,71285,9,321.2,1,1,303.7,7.3,,,,,
-1,35.625,0.000414518,4.03E-08,11,2021,01-11-21,,,,,,,,11,312.4,2.9,1.6,289.9,32.6,,,,,
-1,35.625,0.000413874,1.08E-07,2,2021,01-02-21,,,,,,,,2,307.1,1.2,1.1,280.1,13.4,,,,,
-1,35.625,0.000414127,2.82E-08,8,2021,01-08-21,,,,,,,,8,312.9,1,1,295.65,6.15,,,,,
-1,35.625,0.0004142,1.91E-08,3,2021,01-03-21,,,,,,,,3,330.5,1.1,1.05,302.5,21,,,,,
-1,35.625,0.000404242,3.28E-08,5,2017,01-05-17,438345,,,,,,,5,320.85,1.1,1,296.2,16.65,,,,,
-1,35.625,0.000403349,3.30E-08,1,2017,01-01-17,438345,,,,,,,1,327.25,1.18,1.06,304.64,20.69,,,,,
-1,35.625,0.000404728,4.07E-08,4,2017,01-04-17,438345,,,,,,,4,315.23,1.17,1.07,290.73,11.77,,,,,
-1,35.625,0.000404442,3.61E-08,6,2017,01-06-17,438345,,,,,,,6,308.8,1.2,1.1,288.8,7.2,,,,,
-1,35.625,0.000404445,3.05E-08,2,2017,01-02-17,438345,,,,,,,2,333.61,1.19,1.11,306.21,31.21,,,,,
-1,35.625,0.000404542,4.78E-08,3,2017,01-03-17,438345,,,,,,,3,323.18,1.5,1.16,301.02,27.12,,,,,
-1,35.625,0.000398753,2.19E-08,8,2015,01-08-15,410314.3,,,,,,,8,304.3,1,1,276.3,11.1,,,,,
-1,35.625,0.000397527,3.26E-08,1,2015,01-01-15,410314.3,,,,,,,1,320.5,1.1,1.1,303.35,12,,,,,
-1,35.625,0.000399184,2.85E-08,3,2015,01-03-15,410314.3,,,,,,,3,330.09,1.27,1.12,300.45,43.38,,,,,
-1,35.625,0.000399245,3.61E-08,10,2015,01-10-15,410314.3,,,,,,,10,319.2,1,1,306,9.5,,,,,
-1,35.625,0.000398764,3.78E-08,9,2015,01-09-15,410314.3,,,,,,,9,321.6,1,1,307.6,7.6,,,,,
-1,35.625,0.000398194,3.57E-08,2,2015,01-02-15,410314.3,,,,,,,2,324.79,1.34,1.13,300.23,23.2,,,,,
-1,35.625,0.000411682,3.65E-08,10,2020,01-10-20,488609.7,,,,,,,10,321.5,1,1,298.3,13.4,,,,,
-1,35.625,0.000410576,5.26E-08,1,2020,01-01-20,488609.7,,,,,,,1,321.2,1.2,1.1,296.65,21.25,,,,,
-1,35.625,0.000409184,4.89E-08,9,2019,01-09-19,471163.9,,,,,,,9,320.3,1,1,299.4,10.7,,,,,
-1,35.625,0.000407966,2.30E-08,1,2019,01-01-19,471163.9,,,,,,,1,325.55,1,1,307.9,10.65,,,,,
-1,35.625,0.000409611,3.62E-08,4,2019,01-04-19,471163.9,,,,,,,4,325.39,1.64,1.22,299.54,37.68,,,,,
-1,35.625,0.00040872,2.88E-08,2,2019,01-02-19,471163.9,,,,,,,2,332.45,1.76,1.26,307.13,55.45,,,,,
-1,35.625,0.000409184,4.43E-08,3,2019,01-03-19,471163.9,,,,,,,3,333.69,1.31,1.11,306.66,30.81,,,,,
-1,35.625,0.000403388,3.35E-08,12,2016,01-12-16,422181.66,,,,,,,12,309.1,1.3,1.1,292.3,7.3,,,,,
-1,35.625,0.000401072,5.03E-08,1,2016,01-01-16,422181.66,,,,,,,1,310.95,1.08,1.05,289.68,7.65,,,,,
-1,35.625,0.000402157,4.50E-08,3,2016,01-03-16,422181.66,,,,,,,3,321.12,1.75,1.27,303.73,21.78,,,,,
-1,35.625,0.000401939,3.08E-08,2,2016,01-02-16,422181.66,,,,,,,2,338.8,1.2,1.1,305.7,37.3,,,,,
-1,35.625,0.000401825,3.47E-08,9,2016,01-09-16,422181.66,,,,,,,9,308,3.15,1.65,288.65,38.55,,,,,
-1,35.625,0.000406279,2.69E-08,9,2018,01-09-18,454647.88,,,,,,,9,321.95,1,1,302.95,9.55,,,,,
-1,35.625,0.000408542,4.81E-08,3,2018,01-03-18,454647.88,,,,,,,3,317,1.1,1,300.3,9.6,,,,,
-1,35.625,0.000406723,3.96E-08,8,2018,01-08-18,454647.88,,,,,,,8,311.4,1.1,1,282.5,14.7,,,,,
-1,35.625,0.00040637,3.26E-08,2,2018,01-02-18,454647.88,,,,,,,2,333.55,1.48,1.18,311.45,35.3,,,,,
-1,35.625,0.000406627,3.77E-08,11,2018,01-11-18,454647.88,,,,,,,11,319.8,1,1,298.8,11.4,,,,,
-1,36.25,0.000414055,2.63E-08,10,2021,01-10-21,,Geothermal,1981,230,Naivasha,,14563,10,324.5,1,1,305.67,8.87,,,,,
-1,36.25,0.000414055,2.63E-08,10,2021,01-10-21,,Geothermal,1982,105,Naivasha,,14563,10,324.5,1,1,305.67,8.87,,,,,
-1,36.25,0.000414055,2.63E-08,10,2021,01-10-21,,Geothermal,2014,140,Naivasha,,14563,10,324.5,1,1,305.67,8.87,,,,,
-1,36.25,0.000414055,2.63E-08,10,2021,01-10-21,,Geothermal,2015,279,Naivasha,,14563,10,324.5,1,1,305.67,8.87,,,,,
-1,36.25,0.000413915,2.43E-08,9,2021,01-09-21,,Geothermal,1981,230,Naivasha,,14563,9,304.1,1,1,283.85,9.05,,,,,
-1,36.25,0.000413915,2.43E-08,9,2021,01-09-21,,Geothermal,1982,105,Naivasha,,14563,9,304.1,1,1,283.85,9.05,,,,,
-1,36.25,0.000413915,2.43E-08,9,2021,01-09-21,,Geothermal,2014,140,Naivasha,,14563,9,304.1,1,1,283.85,9.05,,,,,
-1,36.25,0.000413915,2.43E-08,9,2021,01-09-21,,Geothermal,2015,279,Naivasha,,14563,9,304.1,1,1,283.85,9.05,,,,,
-1,36.25,0.00041457,3.83E-08,11,2021,01-11-21,,Geothermal,1981,230,Naivasha,,14563,11,333.1,1,1,315.6,12.6,,,,,
-1,36.25,0.00041457,3.83E-08,11,2021,01-11-21,,Geothermal,1982,105,Naivasha,,14563,11,333.1,1,1,315.6,12.6,,,,,
-1,36.25,0.00041457,3.83E-08,11,2021,01-11-21,,Geothermal,2014,140,Naivasha,,14563,11,333.1,1,1,315.6,12.6,,,,,
-1,36.25,0.00041457,3.83E-08,11,2021,01-11-21,,Geothermal,2015,279,Naivasha,,14563,11,333.1,1,1,315.6,12.6,,,,,
-1,36.25,0.000413919,9.49E-08,2,2021,01-02-21,,Geothermal,1981,230,Naivasha,,14563,2,337.88,1.46,1.19,306.46,53.73,,,,,
-1,36.25,0.000413919,9.49E-08,2,2021,01-02-21,,Geothermal,1982,105,Naivasha,,14563,2,337.88,1.46,1.19,306.46,53.73,,,,,
-1,36.25,0.000413919,9.49E-08,2,2021,01-02-21,,Geothermal,2014,140,Naivasha,,14563,2,337.88,1.46,1.19,306.46,53.73,,,,,
-1,36.25,0.000413919,9.49E-08,2,2021,01-02-21,,Geothermal,2015,279,Naivasha,,14563,2,337.88,1.46,1.19,306.46,53.73,,,,,
-1,36.25,0.000414136,2.85E-08,8,2021,01-08-21,,Geothermal,1981,230,Naivasha,,14563,8,322.8,1.48,1.2,307.53,19.27,,,,,
-1,36.25,0.000414136,2.85E-08,8,2021,01-08-21,,Geothermal,1982,105,Naivasha,,14563,8,322.8,1.48,1.2,307.53,19.27,,,,,
-1,36.25,0.000414136,2.85E-08,8,2021,01-08-21,,Geothermal,2014,140,Naivasha,,14563,8,322.8,1.48,1.2,307.53,19.27,,,,,
-1,36.25,0.000414136,2.85E-08,8,2021,01-08-21,,Geothermal,2015,279,Naivasha,,14563,8,322.8,1.48,1.2,307.53,19.27,,,,,
-1,36.25,0.000413488,2.54E-08,1,2021,01-01-21,,Geothermal,1981,230,Naivasha,,14563,1,352.3,1.2,1.1,293.9,73.1,,,,,
-1,36.25,0.000413488,2.54E-08,1,2021,01-01-21,,Geothermal,1982,105,Naivasha,,14563,1,352.3,1.2,1.1,293.9,73.1,,,,,
-1,36.25,0.000413488,2.54E-08,1,2021,01-01-21,,Geothermal,2014,140,Naivasha,,14563,1,352.3,1.2,1.1,293.9,73.1,,,,,
-1,36.25,0.000413488,2.54E-08,1,2021,01-01-21,,Geothermal,2015,279,Naivasha,,14563,1,352.3,1.2,1.1,293.9,73.1,,,,,
-1,36.25,0.000403605,2.96E-08,1,2017,01-01-17,849655.3,Geothermal,1981,230,Naivasha,,14563,1,338.75,1.2,1.1,312.15,32.7,,,,,
-1,36.25,0.000403605,2.96E-08,1,2017,01-01-17,849655.3,Geothermal,1982,105,Naivasha,,14563,1,338.75,1.2,1.1,312.15,32.7,,,,,
-1,36.25,0.000403605,2.96E-08,1,2017,01-01-17,849655.3,Geothermal,2014,140,Naivasha,,14563,1,338.75,1.2,1.1,312.15,32.7,,,,,
-1,36.25,0.000403605,2.96E-08,1,2017,01-01-17,849655.3,Geothermal,2015,279,Naivasha,,14563,1,338.75,1.2,1.1,312.15,32.7,,,,,
-1,36.25,0.000404736,3.75E-08,4,2017,01-04-17,849655.3,Geothermal,1981,230,Naivasha,,14563,4,341.1,1,1,312.6,29.1,,,,,
-1,36.25,0.000404736,3.75E-08,4,2017,01-04-17,849655.3,Geothermal,1982,105,Naivasha,,14563,4,341.1,1,1,312.6,29.1,,,,,
-1,36.25,0.000404736,3.75E-08,4,2017,01-04-17,849655.3,Geothermal,2014,140,Naivasha,,14563,4,341.1,1,1,312.6,29.1,,,,,
-1,36.25,0.000404736,3.75E-08,4,2017,01-04-17,849655.3,Geothermal,2015,279,Naivasha,,14563,4,341.1,1,1,312.6,29.1,,,,,
-1,36.25,0.000404568,3.06E-08,2,2017,01-02-17,849655.3,Geothermal,1981,230,Naivasha,,14563,2,339.6,1.83,1.33,299.27,90.53,,,,,
-1,36.25,0.000404568,3.06E-08,2,2017,01-02-17,849655.3,Geothermal,1982,105,Naivasha,,14563,2,339.6,1.83,1.33,299.27,90.53,,,,,
-1,36.25,0.000404568,3.06E-08,2,2017,01-02-17,849655.3,Geothermal,2014,140,Naivasha,,14563,2,339.6,1.83,1.33,299.27,90.53,,,,,
-1,36.25,0.000404568,3.06E-08,2,2017,01-02-17,849655.3,Geothermal,2015,279,Naivasha,,14563,2,339.6,1.83,1.33,299.27,90.53,,,,,
-1,36.25,0.000404517,4.60E-08,3,2017,01-03-17,849655.3,Geothermal,1981,230,Naivasha,,14563,3,334.47,1.1,1.03,311.97,20.6,,,,,
-1,36.25,0.000404517,4.60E-08,3,2017,01-03-17,849655.3,Geothermal,1982,105,Naivasha,,14563,3,334.47,1.1,1.03,311.97,20.6,,,,,
-1,36.25,0.000404517,4.60E-08,3,2017,01-03-17,849655.3,Geothermal,2014,140,Naivasha,,14563,3,334.47,1.1,1.03,311.97,20.6,,,,,
-1,36.25,0.000404517,4.60E-08,3,2017,01-03-17,849655.3,Geothermal,2015,279,Naivasha,,14563,3,334.47,1.1,1.03,311.97,20.6,,,,,
-1,36.25,0.000400332,4.36E-08,12,2015,01-12-15,809863.5,Geothermal,1981,230,Naivasha,,14563,12,315.05,1.15,1.05,300.65,6.7,,,,,
-1,36.25,0.000400332,4.36E-08,12,2015,01-12-15,809863.5,Geothermal,1982,105,Naivasha,,14563,12,315.05,1.15,1.05,300.65,6.7,,,,,
-1,36.25,0.000400332,4.36E-08,12,2015,01-12-15,809863.5,Geothermal,2014,140,Naivasha,,14563,12,315.05,1.15,1.05,300.65,6.7,,,,,
-1,36.25,0.000400332,4.36E-08,12,2015,01-12-15,809863.5,Geothermal,2015,279,Naivasha,,14563,12,315.05,1.15,1.05,300.65,6.7,,,,,
-1,36.25,0.000399129,2.61E-08,3,2015,01-03-15,809863.5,Geothermal,1981,230,Naivasha,,14563,3,332.89,1.63,1.2,304.11,75.1,,,,,
-1,36.25,0.000399129,2.61E-08,3,2015,01-03-15,809863.5,Geothermal,1982,105,Naivasha,,14563,3,332.89,1.63,1.2,304.11,75.1,,,,,
-1,36.25,0.000399129,2.61E-08,3,2015,01-03-15,809863.5,Geothermal,2014,140,Naivasha,,14563,3,332.89,1.63,1.2,304.11,75.1,,,,,
-1,36.25,0.000399129,2.61E-08,3,2015,01-03-15,809863.5,Geothermal,2015,279,Naivasha,,14563,3,332.89,1.63,1.2,304.11,75.1,,,,,
-1,36.25,0.000398317,3.36E-08,2,2015,01-02-15,809863.5,Geothermal,1981,230,Naivasha,,14563,2,330.75,1.05,1.02,305.77,21.42,,,,,
-1,36.25,0.000398317,3.36E-08,2,2015,01-02-15,809863.5,Geothermal,1982,105,Naivasha,,14563,2,330.75,1.05,1.02,305.77,21.42,,,,,
-1,36.25,0.000398317,3.36E-08,2,2015,01-02-15,809863.5,Geothermal,2014,140,Naivasha,,14563,2,330.75,1.05,1.02,305.77,21.42,,,,,
-1,36.25,0.000398317,3.36E-08,2,2015,01-02-15,809863.5,Geothermal,2015,279,Naivasha,,14563,2,330.75,1.05,1.02,305.77,21.42,,,,,
-1,36.25,0.000411636,3.37E-08,10,2020,01-10-20,913141.25,Geothermal,1981,230,Naivasha,,14563,10,309.63,1,1,290.43,7.1,,,,,
-1,36.25,0.000411636,3.37E-08,10,2020,01-10-20,913141.25,Geothermal,1982,105,Naivasha,,14563,10,309.63,1,1,290.43,7.1,,,,,
-1,36.25,0.000411636,3.37E-08,10,2020,01-10-20,913141.25,Geothermal,2014,140,Naivasha,,14563,10,309.63,1,1,290.43,7.1,,,,,
-1,36.25,0.000411636,3.37E-08,10,2020,01-10-20,913141.25,Geothermal,2015,279,Naivasha,,14563,10,309.63,1,1,290.43,7.1,,,,,
-1,36.25,0.000411973,8.94E-08,4,2020,01-04-20,913141.25,Geothermal,1981,230,Naivasha,,14563,4,315.8,1,1,299.4,5.6,,,,,
-1,36.25,0.000411973,8.94E-08,4,2020,01-04-20,913141.25,Geothermal,1982,105,Naivasha,,14563,4,315.8,1,1,299.4,5.6,,,,,
-1,36.25,0.000411973,8.94E-08,4,2020,01-04-20,913141.25,Geothermal,2014,140,Naivasha,,14563,4,315.8,1,1,299.4,5.6,,,,,
-1,36.25,0.000411973,8.94E-08,4,2020,01-04-20,913141.25,Geothermal,2015,279,Naivasha,,14563,4,315.8,1,1,299.4,5.6,,,,,
-1,36.25,0.000412024,3.37E-08,3,2020,01-03-20,913141.25,Geothermal,1981,230,Naivasha,,14563,3,312.3,1,1,298.03,4.83,,,,,
-1,36.25,0.000412024,3.37E-08,3,2020,01-03-20,913141.25,Geothermal,1982,105,Naivasha,,14563,3,312.3,1,1,298.03,4.83,,,,,
-1,36.25,0.000412024,3.37E-08,3,2020,01-03-20,913141.25,Geothermal,2014,140,Naivasha,,14563,3,312.3,1,1,298.03,4.83,,,,,
-1,36.25,0.000412024,3.37E-08,3,2020,01-03-20,913141.25,Geothermal,2015,279,Naivasha,,14563,3,312.3,1,1,298.03,4.83,,,,,
-1,36.25,0.000411491,3.81E-08,6,2020,01-06-20,913141.25,Geothermal,1981,230,Naivasha,,14563,6,320.9,2,1.4,296.4,37.4,,,,,
-1,36.25,0.000411491,3.81E-08,6,2020,01-06-20,913141.25,Geothermal,1982,105,Naivasha,,14563,6,320.9,2,1.4,296.4,37.4,,,,,
-1,36.25,0.000411491,3.81E-08,6,2020,01-06-20,913141.25,Geothermal,2014,140,Naivasha,,14563,6,320.9,2,1.4,296.4,37.4,,,,,
-1,36.25,0.000411491,3.81E-08,6,2020,01-06-20,913141.25,Geothermal,2015,279,Naivasha,,14563,6,320.9,2,1.4,296.4,37.4,,,,,
-1,36.25,0.000412978,3.21E-08,12,2020,01-12-20,913141.25,Geothermal,1981,230,Naivasha,,14563,12,317.55,1.18,1.08,299.8,10.32,,,,,
-1,36.25,0.000412978,3.21E-08,12,2020,01-12-20,913141.25,Geothermal,1982,105,Naivasha,,14563,12,317.55,1.18,1.08,299.8,10.32,,,,,
-1,36.25,0.000412978,3.21E-08,12,2020,01-12-20,913141.25,Geothermal,2014,140,Naivasha,,14563,12,317.55,1.18,1.08,299.8,10.32,,,,,
-1,36.25,0.000412978,3.21E-08,12,2020,01-12-20,913141.25,Geothermal,2015,279,Naivasha,,14563,12,317.55,1.18,1.08,299.8,10.32,,,,,
-1,36.25,0.000411395,3.15E-08,5,2020,01-05-20,913141.25,Geothermal,1981,230,Naivasha,,14563,5,310.5,1,1,294.7,6.8,,,,,
-1,36.25,0.000411395,3.15E-08,5,2020,01-05-20,913141.25,Geothermal,1982,105,Naivasha,,14563,5,310.5,1,1,294.7,6.8,,,,,
-1,36.25,0.000411395,3.15E-08,5,2020,01-05-20,913141.25,Geothermal,2014,140,Naivasha,,14563,5,310.5,1,1,294.7,6.8,,,,,
-1,36.25,0.000411395,3.15E-08,5,2020,01-05-20,913141.25,Geothermal,2015,279,Naivasha,,14563,5,310.5,1,1,294.7,6.8,,,,,
-1,36.25,0.00041135,3.88E-08,2,2020,01-02-20,913141.25,Geothermal,1981,230,Naivasha,,14563,2,311.8,1.1,1.05,299.25,5.75,,,,,
-1,36.25,0.00041135,3.88E-08,2,2020,01-02-20,913141.25,Geothermal,1982,105,Naivasha,,14563,2,311.8,1.1,1.05,299.25,5.75,,,,,
-1,36.25,0.00041135,3.88E-08,2,2020,01-02-20,913141.25,Geothermal,2014,140,Naivasha,,14563,2,311.8,1.1,1.05,299.25,5.75,,,,,
-1,36.25,0.00041135,3.88E-08,2,2020,01-02-20,913141.25,Geothermal,2015,279,Naivasha,,14563,2,311.8,1.1,1.05,299.25,5.75,,,,,
-1,36.25,0.000411963,1.91E-08,8,2020,01-08-20,913141.25,Geothermal,1981,230,Naivasha,,14563,8,301,1,1,285.25,5.95,,,,,
-1,36.25,0.000411963,1.91E-08,8,2020,01-08-20,913141.25,Geothermal,1982,105,Naivasha,,14563,8,301,1,1,285.25,5.95,,,,,
-1,36.25,0.000411963,1.91E-08,8,2020,01-08-20,913141.25,Geothermal,2014,140,Naivasha,,14563,8,301,1,1,285.25,5.95,,,,,
-1,36.25,0.000411963,1.91E-08,8,2020,01-08-20,913141.25,Geothermal,2015,279,Naivasha,,14563,8,301,1,1,285.25,5.95,,,,,
-1,36.25,0.000410695,4.76E-08,1,2020,01-01-20,913141.25,Geothermal,1981,230,Naivasha,,14563,1,311.5,1,1,297.05,5.25,,,,,
-1,36.25,0.000410695,4.76E-08,1,2020,01-01-20,913141.25,Geothermal,1982,105,Naivasha,,14563,1,311.5,1,1,297.05,5.25,,,,,
-1,36.25,0.000410695,4.76E-08,1,2020,01-01-20,913141.25,Geothermal,2014,140,Naivasha,,14563,1,311.5,1,1,297.05,5.25,,,,,
-1,36.25,0.000410695,4.76E-08,1,2020,01-01-20,913141.25,Geothermal,2015,279,Naivasha,,14563,1,311.5,1,1,297.05,5.25,,,,,
-1,36.25,0.000411989,3.54E-08,11,2020,01-11-20,913141.25,Geothermal,1981,230,Naivasha,,14563,11,320.9,1,1,301,10.2,,,,,
-1,36.25,0.000411989,3.54E-08,11,2020,01-11-20,913141.25,Geothermal,1982,105,Naivasha,,14563,11,320.9,1,1,301,10.2,,,,,
-1,36.25,0.000411989,3.54E-08,11,2020,01-11-20,913141.25,Geothermal,2014,140,Naivasha,,14563,11,320.9,1,1,301,10.2,,,,,
-1,36.25,0.000411989,3.54E-08,11,2020,01-11-20,913141.25,Geothermal,2015,279,Naivasha,,14563,11,320.9,1,1,301,10.2,,,,,
-1,36.25,0.000409233,4.58E-08,9,2019,01-09-19,891237.3,Geothermal,1981,230,Naivasha,,14563,9,310.88,1.23,1.12,283.38,18.38,,,,,
-1,36.25,0.000409233,4.58E-08,9,2019,01-09-19,891237.3,Geothermal,1982,105,Naivasha,,14563,9,310.88,1.23,1.12,283.38,18.38,,,,,
-1,36.25,0.000409233,4.58E-08,9,2019,01-09-19,891237.3,Geothermal,2014,140,Naivasha,,14563,9,310.88,1.23,1.12,283.38,18.38,,,,,
-1,36.25,0.000409233,4.58E-08,9,2019,01-09-19,891237.3,Geothermal,2015,279,Naivasha,,14563,9,310.88,1.23,1.12,283.38,18.38,,,,,
-1,36.25,0.000410428,3.13E-08,12,2019,01-12-19,891237.3,Geothermal,1981,230,Naivasha,,14563,12,313.85,1.35,1.15,298.6,10.1,,,,,
-1,36.25,0.000410428,3.13E-08,12,2019,01-12-19,891237.3,Geothermal,1982,105,Naivasha,,14563,12,313.85,1.35,1.15,298.6,10.1,,,,,
-1,36.25,0.000410428,3.13E-08,12,2019,01-12-19,891237.3,Geothermal,2014,140,Naivasha,,14563,12,313.85,1.35,1.15,298.6,10.1,,,,,
-1,36.25,0.000410428,3.13E-08,12,2019,01-12-19,891237.3,Geothermal,2015,279,Naivasha,,14563,12,313.85,1.35,1.15,298.6,10.1,,,,,
-1,36.25,0.000408114,2.23E-08,1,2019,01-01-19,891237.3,Geothermal,1981,230,Naivasha,,14563,1,336.2,1.4,1.2,312.2,29.9,,,,,
-1,36.25,0.000408114,2.23E-08,1,2019,01-01-19,891237.3,Geothermal,1982,105,Naivasha,,14563,1,336.2,1.4,1.2,312.2,29.9,,,,,
-1,36.25,0.000408114,2.23E-08,1,2019,01-01-19,891237.3,Geothermal,2014,140,Naivasha,,14563,1,336.2,1.4,1.2,312.2,29.9,,,,,
-1,36.25,0.000408114,2.23E-08,1,2019,01-01-19,891237.3,Geothermal,2015,279,Naivasha,,14563,1,336.2,1.4,1.2,312.2,29.9,,,,,
-1,36.25,0.000409492,2.30E-08,11,2019,01-11-19,891237.3,Geothermal,1981,230,Naivasha,,14563,11,318.3,1.1,1.1,297.9,11.1,,,,,
